"Nível Territorial (Código)","Nível Territorial","Unidade de Medida (Código)","Unidade de Medida","Valor","Unidade da Federação (Código)","Unidade da Federação","Trimestre (Código)","Trimestre","Variável (Código)","Variável"
"3","Unidade da Federação","2","%",6.1,"51","Mato Grosso","202304","4º trimestre 2023","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.7,"51","Mato Grosso","202401","1º trimestre 2024","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",8,"51","Mato Grosso","202401","1º trimestre 2024","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.8,"51","Mato Grosso","202401","1º trimestre 2024","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.6,"51","Mato Grosso","202401","1º trimestre 2024","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.3,"51","Mato Grosso","202401","1º trimestre 2024","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.7,"51","Mato Grosso","202401","1º trimestre 2024","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",10.3,"51","Mato Grosso","202401","1º trimestre 2024","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.1,"51","Mato Grosso","202401","1º trimestre 2024","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.3,"51","Mato Grosso","202402","2º trimestre 2024","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",9.5,"51","Mato Grosso","202402","2º trimestre 2024","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.5,"51","Mato Grosso","202402","2º trimestre 2024","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.9,"51","Mato Grosso","202402","2º trimestre 2024","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6,"51","Mato Grosso","202402","2º trimestre 2024","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.1,"51","Mato Grosso","202402","2º trimestre 2024","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",8.2,"51","Mato Grosso","202402","2º trimestre 2024","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.8,"51","Mato Grosso","202402","2º trimestre 2024","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",2.3,"51","Mato Grosso","202403","3º trimestre 2024","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",10.5,"51","Mato Grosso","202403","3º trimestre 2024","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.5,"51","Mato Grosso","202403","3º trimestre 2024","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.8,"51","Mato Grosso","202403","3º trimestre 2024","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.4,"51","Mato Grosso","202403","3º trimestre 2024","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.1,"51","Mato Grosso","202403","3º trimestre 2024","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.6,"51","Mato Grosso","202403","3º trimestre 2024","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.7,"51","Mato Grosso","202403","3º trimestre 2024","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",8,"15","Pará","201201","1º trimestre 2012","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.1,"15","Pará","201201","1º trimestre 2012","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",20.5,"15","Pará","201201","1º trimestre 2012","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3,"15","Pará","201201","1º trimestre 2012","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",18.7,"15","Pará","201201","1º trimestre 2012","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.2,"15","Pará","201201","1º trimestre 2012","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",29.8,"15","Pará","201201","1º trimestre 2012","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",2.7,"15","Pará","201201","1º trimestre 2012","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.9,"15","Pará","201202","2º trimestre 2012","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.6,"15","Pará","201202","2º trimestre 2012","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",19.1,"15","Pará","201202","2º trimestre 2012","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.2,"15","Pará","201202","2º trimestre 2012","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",17,"15","Pará","201202","2º trimestre 2012","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.6,"15","Pará","201202","2º trimestre 2012","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",27,"15","Pará","201202","2º trimestre 2012","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3,"15","Pará","201202","2º trimestre 2012","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",7.2,"15","Pará","201203","3º trimestre 2012","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",4.4,"15","Pará","201203","3º trimestre 2012","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.4,"15","Pará","201203","3º trimestre 2012","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.4,"15","Pará","201203","3º trimestre 2012","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",15.9,"15","Pará","201203","3º trimestre 2012","4116","Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.6,"15","Pará","201203","3º trimestre 2012","4117","Coeficiente de variação - Taxa combinada de desocupação e força de trabalho potencial, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",23.3,"15","Pará","201203","3º trimestre 2012","4118","Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.3,"15","Pará","201203","3º trimestre 2012","4119","Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",6.9,"15","Pará","201204","4º trimestre 2012","4099","Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",5.3,"15","Pará","201204","4º trimestre 2012","4103","Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",16.1,"15","Pará","201204","4º trimestre 2012","4114","Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
"3","Unidade da Federação","2","%",3.4,"15","Pará","201204","4º trimestre 2012","4115","Coeficiente de variação - Taxa combinada de desocupação e de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade"
